 Subj,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
"CS","201","Operating Systems","90845","A","LEC","M","28","25","18:15","19:30","M  W     ","VOTEY","367","Wu, Xindong ","3"
"CS","201","Operating Systems","93905","ZRA","LEC","C","4","2","18:15","19:30","M  W     ","VOTEY","367","Wu, Xindong ","3"
"CS","204","Database Systems","91920","A","LEC","M","25","21","13:00","14:15"," T  R    ","VOTEY","367","Lee, Byung ","3"
"CS","204","Database Systems","93906","ZRA","LEC","C","4","2","13:00","14:15"," T  R    ","VOTEY","367","Lee, Byung ","3"
"CS","243","Theory of Computation","90850","A","LEC","M","20","17","17:30","18:45"," T  R    ","VOTEY","367","Ling, Alan ","3"
"CS","243","Theory of Computation","93907","ZRA","LEC","C","4","0","17:30","18:45"," T  R    ","VOTEY","367","Ling, Alan ","3"
"CS","251","Artificial Intelligence","93908","A","LEC","M","20","14","13:55","15:10","M  W     ","VOTEY","367","Wu, Xindong ","3"
"CS","251","Artificial Intelligence","93909","ZRA","LEC","C","4","0","13:55","15:10","M  W     ","VOTEY","367","Wu, Xindong ","3"
"CS","265","Computer Networks","91923","A","LEC","M","21","19","16:00","17:15"," T  R    ","VOTEY","223","Skalka, Chris ","3"
"CS","265","Computer Networks","93910","ZRA","LEC","C","2","1","16:00","17:15"," T  R    ","VOTEY","223","Skalka, Chris ","3"
"CS","276","Integrative Computing","92388","A","LEC","M","15","11","15:10","17:55","  W     ","VOTEY","332","Snapp, Robert Raymond","3"
"CS","276","Integrative Computing","93929","ZRA","LEC","C","5","1","15:00","17:45","  W     ","VOTEY","332","Snapp, Robert Raymond","3"
"CS","283","Undergraduate Honors Thesis","93059","A","H","M","2","0","TBA","","       ","","","Bongard, Joshua ","3"
"CS","292","SL: Senior Seminar","90851","A","SEM","M","25","21","17:10","18:00","M       ","JEFFRD","110","Pechenick, Alison M.","1"
"CS","295","Cryptography","94628","A","LEC","M","10","6","12:50","13:40","M  W  F   ","VOTEY","209","Voight, John ","3"
"CS","352","Evolutionary Computation","92391","A","LEC","M","10","5","10:00","11:15"," T  R    ","LAFAYE","L311","Eppstein, Margaret J.","3"
"CS","352","Evolutionary Computation","93911","ZRA","LEC","C","3","0","10:00","11:15"," T  R    ","LAFAYE","L311","Eppstein, Margaret J.","3"
"CS","381","Seminar","90853","A","SEM","M","35","0","12:50","13:40","M  W  F   ","VOTEY","367","Staff, . ","1"
"CS","391","Master's Thesis Research","90856","A","TD","M","99","1","TBA","","       ","","","Bongard, Joshua ","1 to 18"
"CS","392","Master's Project","91924","A","TD","M","99","0","TBA","","       ","","","Lee, Byung ","1 to 6"
"CS","394","Ind Study in Causal Modeling","94954","A","IS","M","1","1","TBA","","       ","","","Lee, Byung ","1 to 6"
"CS","491","Doctoral Dissertation Research","90862","A","TD","M","99","10","TBA","","       ","","","Chen, Elizabeth S","1 to 18"
"CSD","023","Beginning Linguistics","92960","OL1","ONL","C","25","14","TBA","","       ","ONLINE","COURSE","Barasch, Charles T","3"
"CSD","094","Dev of Spoken Language","94730","OL1","ONL","C","13","18","TBA","","       ","ONLINE","COURSE","Ross, Kathleen D.","3"
"CSD","101","Speech & Hearing Science","92948","A","LEC","M","70","55","13:00","14:15"," T  R    ","DEWEY","314","Guitar, Barry Estill","4"
"CSD","125","Becoming an SLPA","92949","OL1","ONL","C","25","1","TBA","","       ","ONLINE","COURSE","Ross, Kathleen D.","3"
"CSD","197","Peer Advising","92952","A","TD","M","10","16","TBA","","       ","","","Guitar, Barry Estill","1 to 6"
"CSD","197","Readings & Research","92953","B","TD","M","5","1","TBA","","       ","","","Cannizzaro, Michael Steven","1"
"CSD","197","Readings & Research","93374","C","TD","M","6","4","TBA","","       ","","","Guitar, Barry Estill","1 to 6"
"CSD","197","Ind Study - Phonetics Research","94823","D","TD","M","20","4","TBA","","       ","","","Velleman, Shelley ","1 to 6"
"CSD","262","Measurement of Comm Processes","92954","A","LEC","M","30","30","10:00","11:15"," T  R    ","VOTEY","367","Hutchins, Tiffany Lynne","4"
"CSD","271","Introduction to Audiology","92955","A","LEC","M","29","35","08:30","09:45"," T  R    ","LAFAYE","L311","Adams, Elizabeth Jean","3"
"CSD","281","Cognitive Neuroscience","92956","A","LEC","M","60","65","14:30","15:45"," T  R    ","TERRIL","108","Cannizzaro, Michael Steven","3"
"CSD","281","Cognitive Neuroscience","93606","ZRA","LEC","C","5","5","14:30","15:45"," T  R    ","TERRIL","108","Cannizzaro, Michael Steven","3"
"CSD","287","D2:Mindfulness&Helping Skills","94672","Z1","LEC","C","15","14","12:50","15:50","    F   ","L/L-A","A162","Reville, Julie Dzewaltowski","3"
"CSD","311","Intrdsc Sem Neurodev Disabil I","92970","A","SEM","M","5","1","17:30","20:15","   R    ","LAFAYE","L200","Potvin, Marie-Christine ","3"
"CSD","311","Intrdsc Sem Neurodev Disabil I","93664","Z1","SEM","C","3","1","17:30","20:15","   R    ","LAFAYE","L200","Potvin, Marie-Christine ","3"
"CSD","311","Intrdsc Sem Neurodev Disabil I","94956","Z2","SEM","C","3","3","17:30","20:15","   R    ","LAFAYE","L200","Potvin, Marie-Christine ","3"
"CSD","311","Intrdsc Sem Neurodev Disabil I","92971","ZRA","SEM","C","10","9","17:30","20:15","   R    ","LAFAYE","L200","Potvin, Marie-Christine ","3"
"CSD","313","Augmentative Communication","92963","Z1","LEC","C","25","16","17:30","20:15"," T      ","POMERO","304","Favro, Mary Alice ","3"
"CSD","320","Clinic Preparation&Management","92969","A","LEC","M","20","14","08:30","11:30","  W     ","POMERO","304","Mulligan, Moira A.","3"
"CSD","321","Clinic Study 1","94647","A","CLN","M","18","14","12:50","13:40","M       ","POMERO","304","Mulligan, Moira A.","1"
"CSD","321","Clinic Study 1","94758","B","CLN","M","15","13","17:30","20:15","   R    ","POMERO","304","Mulligan, Moira A.","1"
"CSD","324","Clinic Study 4","94648","A","CLN","M","18","0","17:30","20:15","   R    ","POMERO","304","Mulligan, Moira A.","2"
"CSD","330","Assessment of Stuttering","92974","A","LEC","M","18","15","08:00","16:00","    F   ","POMERO","304","Guitar, Barry Estill","1"
"CSD","340","Spch Snd Disorders in Children","92977","A","LEC","M","15","14","11:30","12:45"," T  R    ","POMERO","304","Velleman, Shelley ","3"
"CSD","340","Spch Snd Disorders in Children","94408","ZRA","LEC","C","3","1","11:30","12:45"," T  R    ","POMERO","304","Velleman, Shelley ","3"
"CSD","341","Language Disorders","92980","A","LEC","M","18","14","13:00","14:15"," T  R    ","POMERO","304","Hutchins, Tiffany Lynne","3"
"CSD","342","Seminar Lang/Lrng Disabilities","92975","A","LEC","M","22","14","17:10","20:10","  W     ","L/L-A","A162","Baker, Nancy ","3"
"CSD","342","Seminar Lang/Lrng Disabilities","93612","ZRA","LEC","C","2","1","17:10","20:10","  W     ","L/L-A","A162","Baker, Nancy ","3"
"CSD","352","Voice Disorders","92978","A","LEC","M","15","13","17:10","20:10","M       ","POMERO","304","Belin, Gayle M.","3"
"CSD","353","Adult Neuropathologies","92979","A","LEC","M","18","13","16:05","19:05","  W     ","POMERO","304","Cannizzaro, Michael Steven","3"
"CSD","361","Research Methods II","93930","A","SEM","M","18","4","16:00","17:15","   R    ","POMERO","304","Potvin, Marie-Christine ","1"
"CSD","362","Master's Thesis Research","92981","A","TD","M","20","2","TBA","","       ","","","Velleman, Shelley ","1 to 6"
"CSD","363","Non-thesis Research","92982","A","TD","M","20","6","TBA","","       ","","","Velleman, Shelley ","1 to 6"
"CSD","381","Advanced Readings","92986","A","TD","M","5","0","TBA","","       ","","","Velleman, Shelley ","1 to 3"
"CSYS","251","Artificial Intelligence","94598","A","LEC","M","5","1","13:55","14:45","M  W  F   ","VOTEY","367","Wu, Xindong ","3"
"CSYS","352","Evolutionary Computation","93085","A","LEC","M","13","12","10:00","11:15"," T  R    ","LAFAYE","L311","Eppstein, Margaret J.","3"
"CTS","271","Intro Biomedical Informatics","94599","A","LEC","M","15","3","14:30","15:45"," T  R    ","HSRF","300","Sarkar, Indra Neil","3"
"CTS","271","Intro Biomedical Informatics","94522","ZRA","LEC","C","15","8","14:30","15:45"," T  R    ","HSRF","300","Sarkar, Indra Neil","3"
"CTS","301","Design Clin&Translational Res","91470","A","SEM","M","2","1","12:50","15:50","  W     ","GIVN","S359","Kennedy, Amanda Giordano","3"
"CTS","301","Design Clin&Translational Res","94370","ZRA","SEM","C","10","2","12:50","15:50","  W     ","GIVN","S359","Kennedy, Amanda Giordano","3"
"CTS","302","Quality in Health Care","94773","A","LEC","M","4","0","12:50","15:50","  W     ","ROWELL","111","van Eeghen, Constance O.","3"
"CTS","305","Cell To Society I","91471","A","LEC","M","2","5","12:50","15:50","   R    ","GIVN","S359","Rubin, Alan ","2"
"CTS","305","Cell To Society I","94371","ZRA","LEC","C","10","2","12:50","15:50","   R    ","GIVN","S359","Rubin, Alan ","2"
"CTS","308","Intro to Research Managemnt I","94621","A","LEC","M","5","4","16:05","19:05","  W     ","GIVN","S359","Littenberg, Benjamin ","3"
"CTS","308","Intro to Research Managemnt I","94868","ZRA","LEC","C","5","3","16:05","19:05","  W     ","GIVN","S359","Littenberg, Benjamin ","3"
"CTS","310","Conduct Clin&Translational Res","91468","A","SEM","M","12","5","12:50","15:50","M       ","GIVN","S359","Rubin, Alan ","3"
"CTS","310","Conduct Clin&Translational Res","95043","WD","SEM","M","1","1","12:50","15:50","       ","","","","3"
"CTS","310","Conduct Clin&Translational Res","94372","ZRA","SEM","C","8","3","12:50","15:50","M       ","GIVN","S359","Rubin, Alan ","3  "
"CTS","320","Analyze Clin&Translational Res","92162","A","SEM","M","12","3","16:00","19:00"," T      ","HSRF","300","Pinckney, Richard G","3"
"CTS","320","Analyze Clin&Translational Res","94373","ZRA","SEM","C","8","2","16:00","19:00"," T      ","HSRF","300","Pinckney, Richard G","3"
"CTS","391","Master's Thesis Research","92044","A","TD","M","6","2","TBA","","       ","","","Kennedy, Amanda Giordano","1 to 18"
"CTS","392","Master's Research Internship","94786","A","INTN","M","4","1","TBA","","       ","","","Kennedy, Amanda Giordano","1 to 6"
"CTS","395","Genetic Analysis","94974","A","TD","M","1","1","TBA","","       ","ONCMP","SEE NOTES","Tracy, Russell P.","2"
"CTS","491","Doctoral Dissertation Research","91564","A","TD","M","8","4","TBA","","       ","","","Rubin, Alan ","1 to 18"
"DNCE","005","D2:Intro to World Dance Cult","91735","A","LEC","M","34","27","08:30","09:45","  W  F   ","SOUTHW","301","Byrne, Clare ","3"
"DNCE","005","D2:Intro to World Dance Cult","94328","ZRA","LEC","C","1","0","08:30","09:45","  W  F   ","SOUTHW","301","Byrne, Clare ","3"
"DNCE","011","Modern Dance I","91419","A","PERF","M","23","21","10:00","11:45"," T  R    ","PFG","DANCE","Higa, Paula G","3"
"DNCE","011","Modern Dance I","94329","ZRA","PERF","C","2","1","10:00","11:45"," T  R    ","PFG","DANCE","Higa, Paula G","3"
"DNCE","060","Movement & Improvisation","91927","A","PERF","M","16","15","10:00","11:30","  W  F   ","SOUTHW","301","Byrne, Clare ","3"
"DNCE","060","Movement & Improvisation","94330","ZRA","PERF","C","2","1","10:00","11:30","  W  F   ","SOUTHW","301","Byrne, Clare ","3"
"DNCE","095","Ballet II","93966","A","PERF","M","25","14","13:55","15:40","    F   ","PFG","DANCE","Byrne, Clare ","3"
"DNCE","111","Modern Dance III","91420","A","PERF","M","16","13","15:00","16:45"," T  R    ","MANN","GYM","Besaw, Paul ","3"
"DNCE","111","Modern Dance III","94331","ZRA","PERF","C","2","0","15:00","16:45"," T  R    ","MANN","GYM","Besaw, Paul ","3"
"DNCE","150","D1:Jazz in American Dance","92554","A","LEC","M","25","24","10:00","11:15"," T  R    ","SOUTHW","301","Besaw, Paul ","3"
"DNCE","160","Choreography","91421","A","PERF","M","10","10","16:00","19:00","  W     ","MANN","GYM","Byrne, Clare ","3"
"DNCE","175","Dance Repertory","93417","A","PERF","M","20","12","19:30","21:30","   R    ","ONCMP","SEE NOTES","Trombley, Lois L.","1"
"DNCE","195","Ballet IV","93967","A","PERF","M","18","8","08:00","09:45"," T  R    ","PFG","DANCE","Higa, Paula G","3"
"DNCE","195","Site Research & Performance","93968","B","PERF","M","18","1","17:00","18:30"," T  R    ","MANN","GYM","Colburn, Selene ","1 to 18"
"DNCE","197","Readings & Research","94819","A","TD","M","5","1","TBA","","       ","","","Besaw, Paul ","1 to 6"
"DNCE","295","Site Research & Performance","94820","A","PERF","M","5","0","17:00","18:30"," T  R    ","MANN","GYM","Colburn, Selene ","1 to 18"
"EC","011","Principles of Macroeconomics","90191","A","LEC","M","139","134","08:30","09:45"," T  R    ","FLEMIN","101","Seguino, Stephanie ","3"
"EC","011","Principles of Macroeconomics","90193","B","LEC","M","140","140","12:50","13:40","M  W  F   ","WILLMS","301","Gedeon, Shirley Jean","3"
"EC","011","Principles of Macroeconomics","90194","C","LEC","M","139","108","08:30","09:20","M  W  F   ","WILLMS","301","Mathieu-Bolh, Nathalie ","3"
"EC","011","Principles of Macroeconomics","90195","D","LEC","M","139","136","13:00","14:15"," T  R    ","ROWELL","103","Law, Marc Tsien-Yung","3"
"EC","011","Principles of Macroeconomics","94332","ZRA","LEC","C","6","3","08:30","09:45"," T  R    ","FLEMIN","101","Seguino, Stephanie ","3"
"EC","011","Principles of Macroeconomics","94333","ZRB","LEC","C","5","5","12:50","13:40","M  W  F   ","WILLMS","301","Gedeon, Shirley Jean","3"
"EC","011","Principles of Macroeconomics","94334","ZRC","LEC","C","6","4","08:30","09:20","M  W  F   ","WILLMS","301","Mathieu-Bolh, Nathalie ","3"
"EC","011","Principles of Macroeconomics","94335","ZRD","LEC","C","6","6","13:00","14:15"," T  R    ","ROWELL","103","Law, Marc Tsien-Yung","3"
"EC","012","Principles of Microeconomics","90198","A","LEC","M","140","119","09:35","10:25","M  W  F   ","BLLNGS","LH","Solnick, Sara Justine","3"
"EC","012","Principles of Microeconomics","94336","ZRA","LEC","C","5","4","09:35","10:25","M  W  F   ","BLLNGS","LH","Solnick, Sara Justine","3"
"EC","020","TAP:Economics of Space","91804","A","LEC","M","22","20","14:30","15:45"," T  R    ","LAFAYE","L400","Gibson, William Arch","3"
"EC","040","D2:Economics of Globalization","91805","A","LEC","M","140","136","11:45","12:35","M  W  F   ","FLEMIN","101","Sicotte, Richard A","3"
"EC","040","D2:Economics of Globalization","94337","ZRA","LEC","C","5","6","11:45","12:35","M  W  F   ","FLEMIN","101","Sicotte, Richard A","3"
"EC","045","D2:TAP:Latin Amer Development","93025","A","LEC","M","22","20","14:30","15:45"," T  R    ","L/L-B","B102","Vizcarra, Catalina M","3"
"EC","060","ISSP:Capitalism&Human Welfare","90203","A","LEC","M","30","28","13:00","14:15"," T  R    ","L/L-A","A101","Thomson, Ross David","3"
"EC","095","TAP:  Econ of Work and Family","93700","A","LEC","M","22","22","10:40","11:30","M  W  F   ","LAFAYE","L400","McCrate, Elaine Denise","3"
"EC","095","Space Policy","94821","B","TD","M","1","2","14:30","15:45"," T  R    ","LAFAYE","L400","Gibson, William Arch","3"
"EC","110","American Economic History","93701","A","LEC","M","45","42","10:00","11:15"," T  R    ","HILLS","234","Thomson, Ross David","3"
"EC","120","Money and Banking","90224","A","LEC","M","45","44","10:40","11:30","M  W  F   ","STAFFO","101","Gedeon, Shirley Jean","3"
"EC","146","International Econ II:Finance","92265","A","LEC","M","45","44","11:30","12:45"," T  R    ","JEFFRD","127","Summa, John F.","3"
"EC","160","Industrial Organization","93702","A","LEC","M","45","42","08:30","09:45"," T  R    ","JEFFRD","127","Law, Marc Tsien-Yung","3"
"EC","170","Economic Methods","90230","A","LEC","M","40","36","14:30","15:45"," T  R    ","LAFAYE","L309","Summa, John F.","3"
"EC","171","Macroeconomic Theory","90231","A","LEC","M","40","43","09:35","10:25","M  W  F   ","LAFAYE","L300","Mathieu-Bolh, Nathalie ","3"
"EC","172","Microeconomic Theory","90233","A","LEC","M","40","43","10:00","11:15"," T  R    ","TERRIL","308","Ramirez Harrington, Donna ","3"
"EC","195","Election and the Economy","93723","A","LEC","M","45","45","15:00","15:50","M  W  F   ","HILLS","234","Woolf, Arthur George","3"
"EC","195","Money and Banking Lab","93742","B","LEC","M","18","12","13:55","14:45","M       ","VOTEY","223","Gedeon, Shirley Jean","1"
"EC","200","Econometrics & Applications","90234","A","SEM","M","18","20","08:30","09:45"," T  R    ","LAFAYE","L309","Summa, John F.","3"
"EC","210","Sem A: 20th Century US History","92268","A","SEM","M","18","18","12:50","13:40","M  W  F   ","LAFAYE","L400","Woolf, Arthur George","3"
"EC","230","Sem C: Topics in Enviro. Econ","90235","A","SEM","M","18","12","13:00","14:15"," T  R    ","OLDMIL","221","Ramirez Harrington, Donna ","3"
"EC","230","Sem C: Health Econ Evaluation","93737","B","LEC","M","18","16","16:05","19:05","  W     ","WATERM","400","Jones, Christopher Arthur-Anthony","3"
"EC","230","IndusStructure&CompetStrategy","93738","C","LEC","M","18","6","09:35","10:25","M  W  F   ","LAFAYE","L400","Sicotte, Richard A","3"
"EC","240","Sem D: Poverty and Development","91811","A","SEM","M","18","13","16:00","17:15"," T  R    ","LAFAYE","L309","Gibson, William Arch","3"
"EC","297","Readings & Research","90251","A","TD","M","15","0","TBA","","       ","","","Solnick, Sara Justine","1 to 3"
"ECSP","187","Student Teaching Practicum","90207","A","PRAC","M","15","5","07:00","15:00","M T W R F   ","OFFCMP","SEE NOTES","Lawson, Lauren Manheimer","12"
"ECSP","202","D2:Introduction to EI/ECSE","90208","A","LCDS","M","25","19","16:00","18:45"," T      ","L/L-B","B101","Hurley, Jennifer Jo","3"
"ECSP","202","D2:Introduction to EI/ECSE","94801","ZRA","LCDS","C","5","5","16:00","18:45"," T      ","L/L-B","B101","Hurley, Jennifer Jo","3"
"ECSP","211","Assessment in EI/ECSE","90209","A","LCLB","M","15","17","16:00","18:45","   R    ","L/L-A","A101","Sullivan, Maureen A.","4"
"ECSP","220","Seminar in EI/ECSE","94538","A","SEM","M","30","5","16:05","19:05","  W     ","LAFAYE","L403","Racek, Andrea ","3"
"ECSP","311","Assessment in EI/ECSE","90210","A","LEC","M","10","9","16:00","18:45","   R    ","L/L-A","A101","Sullivan, Maureen A.","3"
