 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor First,Instructor Last,Credits
CS,002,MS Office: Beyond the Basics,91001,A02,LAB,M,25,23,10:40,12:35,    F   ,VOTEY,246,Robert,Erickson,0
CS,002,MS Office: Beyond the Basics,93636,Z1,LEC,C,8,4,10:40,11:30,M  W     ,DEWEY,314,Robert,Erickson,3
CS,008,Introduction: WWW Design (2-2),91004,A,LEC,M,42,38,12:50,13:40,M  W  F   ,VOTEY,207,Robert,Erickson,3
CS,008,Introduction: WWW Design (2-2),93037,OL1,LEC,C,15,13,TBA,,       ,ONLINE,SEE NOTES,Robert,Erickson,3
CS,008,Introduction: WWW Design (2-2),93637,Z1,LEC,C,8,7,12:50,13:40,M  W  F   ,VOTEY,207,Robert,Erickson,3
CS,014,Visual Basic Programming,91012,A,LEC,M,45,40,10:40,11:30,M  W  F   ,ROWELL,110,Alison,Pechenick,3
CS,014,Visual Basic Programming,94388,Z1,LEC,C,5,4,10:40,11:30,M  W  F   ,ROWELL,110,Alison,Pechenick,3
CS,019,Introduction to Programming,91016,A,LEC,M,25,29,08:30,09:45, T  R    ,VOTEY,367,Jackie,Horton,3
CS,019,Introduction to Programming,94389,Z1,LEC,C,5,1,08:30,09:45, T  R    ,VOTEY,367,Jackie,Horton,3
CS,021,Computer Programming I:MatLab,91046,A,LEC,M,50,44,13:00,14:15, T  R    ,VOTEY,209,Jackie,Horton,3
CS,021,Computer Programming I:MatLab,93343,A01,LAB,M,20,12,08:30,10:20,  W     ,VOTEY,229,Jackie,Horton,0
CS,021,Computer Programming I:MatLab,93344,A02,LAB,M,20,16,10:40,12:30,  W     ,VOTEY,229,Jackie,Horton,0
CS,021,Computer Programming I:MatLab,94534,A03,LAB,M,20,16,17:40,19:35,  W     ,VOTEY,206,Jackie,Horton,0
CS,021,Computer Programming I:Python,91027,B,LEC,M,25,24,14:30,15:45, T  R    ,VOTEY,367,Jeanne,Douglas,3
CS,021,Computer Programming I:Python,91147,B01,LAB,M,30,24,12:50,14:45,  W     ,VOTEY,246,Jeanne,Douglas,0
CS,021,Computer Programming I:Python,91192,B02,LAB,M,30,19,15:00,16:55,  W     ,VOTEY,246,Jeanne,Douglas,0
CS,021,Computer Programming I:Python,93240,C,LEC,M,25,15,16:00,17:15, T  R    ,VOTEY,367,Jeanne,Douglas,3
CS,021,Computer Programming I:Python,94391,Z1,LEC,C,5,0,14:30,15:45, T  R    ,VOTEY,367,Jeanne,Douglas,3
CS,021,Computer Programming I:Python,94403,Z2,LEC,C,5,4,16:00,17:15, T  R    ,VOTEY,367,Jeanne,Douglas,3
CS,032,TAP:Puzzles  Games&Algorithms,91195,A,LEC,M,17,15,11:45,12:35,M  W  F   ,VOTEY,367,Robert,Snapp,3
CS,032,Puzzles  Games & Algorithms,91198,B,LEC,M,17,18,11:45,12:35,M  W  F   ,VOTEY,367,Robert,Snapp,3
CS,032,Puzzles  Games & Algorithms,91427,L01,LAB,M,15,16,16:25,17:40,  W     ,VOTEY,206,Robert,Snapp,0
CS,032,Puzzles  Games & Algorithms,91428,L02,LAB,M,15,15,16:00,17:15,   R    ,VOTEY,206,Robert,Snapp,0
CS,032,Puzzles  Games & Algorithms,91429,L03,LAB,M,15,3,16:00,17:15, T      ,VOTEY,206,Robert,Snapp,0
CS,032,Puzzles  Games & Algorithms,94404,Z1,LEC,C,1,1,11:45,12:35,M  W  F   ,VOTEY,367,Robert,Snapp,3
CS,064,Discrete Structures,91431,A,LEC,M,45,36,16:05,16:55,M  W  F   ,VOTEY,209,Robert,Snapp,3
CS,064,Discrete Structures,94405,Z1,LEC,C,2,0,16:05,16:55,M  W  F   ,VOTEY,209,Robert,Snapp,3
CS,095,TAP:Digital Revolution,93241,A,LEC,M,29,28,11:30,12:45, T  R    ,TERRIL,308,Robert,Erickson,3
CS,095,Technical Talks in Computing,93242,B,LEC,M,18,4,19:00,20:15,   R    ,VOTEY,367,Xindong,Wu,1
CS,095,Technical Talks in Computing,94406,Z1,LEC,C,2,0,19:00,20:15,   R    ,VOTEY,367,Xindong,Wu,1
CS,121,Computer Organization,91464,A,LEC,M,27,20,08:30,09:45, T  R    ,TORREY,201,Byung,Lee,3
CS,121,Computer Organization,94407,Z1,LEC,C,2,0,08:30,09:45, T  R    ,TORREY,201,Byung,Lee,3
CS,192,Ind S&T:Python Support CS 21,94376,B,INTN,M,5,4,TBA,,       ,,,Jeanne,Douglas,1 to 3
CS,192,MATLAB Support CS 21,94623,C,LEC,M,5,1,TBA,,       ,ONCMP,SEE NOTES,Jackie,Horton,1 to 3
CS,192,Visual Basic & SQL Design,94678,D,INTN,M,2,2,TBA,,       ,,,Alison,Pechenick,3
CS,195,Hands on Robotics,93249,A,LEC,M,17,12,17:10,20:10,  W     ,VOTEY,367,Jackie,Horton,3
CS,195,Technical Talks in Computing,93251,C,LEC,M,13,14,19:00,20:15,   R    ,VOTEY,367,Xindong,Wu,1
CS,195,Accelerated MATLAB,93258,D,LEC,M,20,8,17:10,20:10,  W     ,TERRIL,308,Alison,Pechenick,1 to 6
CS,195,Programming II Java 110,94175,E,LEC,M,25,16,10:00,11:15, T  R    ,PERKIN,107,Jeanne,Douglas,3
CS,195,Applications in Python,94377,F,TD,M,1,1,TBA,,       ,,,Jeanne,Douglas,2
CS,195,iPhone & iPod Programming,94467,G,TD,M,1,1,TBA,,       ,,,Jackie,Horton,3
CS,195,Web Management Design,94631,H,LEC,M,2,2,TBA,,       ,ONCMP,SEE NOTES,Robert,Erickson,3
CS,195,Hands on Robotics,94409,Z1,LEC,C,3,4,17:10,20:10,  W     ,VOTEY,367,Jackie,Horton,3
CS,195,Technical Talks in Computing,94411,Z3,LEC,C,5,0,19:00,20:15,   R    ,HILLS,017,Xindong,Wu,1
CS,195,Accelerated MATLAB,94412,Z4,LEC,C,5,1,17:10,20:10,  W     ,TERRIL,308,Alison,Pechenick,1 to 6
CS,195,Programming II Java 110,94413,Z5,LEC,C,5,2,10:00,11:15, T  R    ,PERKIN,107,Jeanne,Douglas,3
CS,201,Operating Systems,91504,A,LEC,M,25,25,14:30,15:45, T  R    ,PERKIN,107,Alan,Ling,3
CS,201,Operating Systems,94414,Z1,LEC,C,5,1,14:30,15:45, T  R    ,PERKIN,107,Alan,Ling,3
CS,204,Database Systems,91506,A,LEC,M,30,22,16:05,16:55,M  W  F   ,VOTEY,367,Byung,Lee,3
CS,204,Database Systems,94415,Z1,LEC,C,5,2,16:05,16:55,M  W  F   ,VOTEY,367,Byung,Lee,3
CS,243,Theory of Computation,91517,A,LEC,M,20,19,10:00,11:15, T  R    ,VOTEY,367,Alan,Ling,3
CS,243,Theory of Computation,94416,Z1,LEC,C,5,1,10:00,11:15, T  R    ,VOTEY,367,Alan,Ling,3
CS,251,Artificial Intelligence,91518,A,LEC,M,20,19,13:00,14:15, T  R    ,VOTEY,223,Xindong,Wu,3
CS,251,Artificial Intelligence,94417,Z1,LEC,C,3,0,13:00,14:15, T  R    ,VOTEY,223,Xindong,Wu,3
CS,292,Senior Seminar,91522,A,SEM,M,25,26,17:10,18:00,M       ,VOTEY,254,Alison,Pechenick,1
CS,294,Photorealistic ComputerGraphic,94484,A,TD,M,2,3,TBA,,       ,,,Robert,Snapp,3
CS,295,Security in Computing,93260,A,LEC,M,17,9,16:00,17:15, T  R    ,VOTEY,220,Larry,Barchett,3
CS,295,Security in Computing,94418,Z1,LEC,C,3,1,16:00,17:15, T  R    ,VOTEY,220,Larry,Barchett,3
CS,295,Database Design for Env Data,94622,Z2,LEC,C,20,7,17:30,20:15, T      ,VOTEY,367,Robert,Erickson,3
CS,361,Security in Computing,93261,A,LEC,M,15,2,16:00,17:15, T  R    ,VOTEY,220,Xiaoyang,Wang,3
CS,381,Seminar,91527,A,SEM,M,35,0,12:50,13:40,M  W  F   ,VOTEY,367,Xiaoyang,Wang,1
CS,391,Master's Thesis Research,91533,A,TD,M,99,3,TBA,,       ,,,Joshua,Bongard,1 to 18
CS,395,Evol Comp,94619,A,TD,M,1,1,TBA,,       ,,,Margaret,Eppstein,1 to 6
CS,491,Doctoral Dissertation Research,91540,A,TD,M,99,9,TBA,,       ,,,Joshua,Bongard,1 to 18
CTS,301,Design Clin&Translational Res,92865,A,SEM,M,12,11,12:50,15:50,  W     ,OFFCMP,SEE NOTES,Amanda,Kennedy,3  
CTS,305,Cell To Society I,92866,A,LEC,M,12,8,15:30,18:30,   R    ,OFFCMP,SEE NOTES,Alan,Rubin,2  
CTS,310,Conduct Clin&Translational Res,92863,A,SEM,M,12,9,16:00,19:00,M       ,OFFCMP,SEE NOTES,Alan,Rubin,3  
CTS,320,Analyze Clin&Translational Res,92864,A,SEM,M,12,5,16:00,19:00, T      ,OFFCMP,SEE NOTES,Richard,Pinckney,3  
CTS,395,Intro to Biomedical Informatic,94179,A,LEC,M,5,4,13:00,16:00,  W     ,ONCMP,SEE NOTES,Indra,Sarkar,3
CTS,395,Intro to Biomedical Informatic,94462,Z1,LEC,C,15,4,13:00,16:00,  W     ,ONCMP,SEE NOTES,Indra,Sarkar,3
CTS,491,Doctoral Dissertation Research,93152,A,TD,M,4,4,TBA,,       ,,,Alan,Rubin,1 to 18
DNCE,005,D2:Intro to World Dance Cult,94212,A,LEC,M,33,29,12:50,13:40,M  W  F   ,SOUTHW,301,Clare,Byrne,3
DNCE,005,D2:Intro to World Dance Cult,94213,Z1,LEC,C,2,1,12:50,13:40,M  W  F   ,SOUTHW,301,Clare,Byrne,3
DNCE,011,Modern Dance I,92781,A,PERF,M,25,24,10:40,12:00,  W  F   ,PFG,DANCE,Clare,Byrne,3
DNCE,050,Dance History & Legends,92782,A,LEC,M,37,37,10:00,11:15, T  R    ,SOUTHW,301,Paul,Besaw,3
DNCE,050,Dance History & Legends,94038,Z1,LEC,C,3,2,10:00,11:15, T  R    ,SOUTHW,301,Paul,Besaw,3
DNCE,111,Modern Dance III,92783,A,PERF,M,17,12,08:40,10:25,  W  F   ,PFG,DANCE,Paul,Besaw,3
DNCE,111,Modern Dance III,94586,Z1,PERF,C,1,1,08:40,10:25,  W  F   ,PFG,DANCE,Paul,Besaw,3
DNCE,160,Choreography,92785,A,PERF,M,10,7,15:00,18:00,  W     ,MANN,GYM,Paul,Besaw,3
EC,011,Principles of Macroeconomics,90333,A,LEC,M,160,111,11:30,12:45, T  R    ,WILLMS,301,William,Gibson,3
EC,011,Principles of Macroeconomics,90343,B,LEC,M,160,116,14:30,15:45, T  R    ,WILLMS,301,Nathalie,Mathieu-Bolh,3
EC,011,Principles of Macroeconomics,90344,C,LEC,M,160,157,11:45,12:35,M  W  F   ,WILLMS,301,Arthur,Woolf,3
EC,011,Principles of Macroeconomics,90345,D,LEC,M,160,160,12:50,13:40,M  W  F   ,ROWELL,103,Marc,Law,3
EC,011,Principles of Macroeconomics,90349,E,LEC,M,160,61,15:00,15:50,M  W  F   ,WILLMS,301,Catalina,Vizcarra,3
EC,011,Principles of Macroeconomics,93910,OL1,LEC,C,25,18,TBA,,       ,ONLINE,SEE NOTES,Richard,Sicotte,3
EC,011,Principles of Macroeconomics,94604,Z1,LEC,C,5,5,15:00,15:50,M  W  F   ,WILLMS,301,Catalina,Vizcarra,3
EC,012,Principles of Microeconomics,90351,A,LEC,M,155,113,09:35,10:25,M  W  F   ,WILLMS,301,Shirley,Gedeon,3
EC,012,Principles of Microeconomics,93912,OL1,LEC,C,25,11,TBA,,       ,ONLINE,SEE NOTES,Shirley,Gedeon,3
EC,012,Principles of Microeconomics,94603,Z1,LEC,C,5,1,09:35,10:25,M  W  F   ,WILLMS,301,Shirley,Gedeon,3
EC,060,ISSP:Capitalism&Human Welfare,90378,A,LEC,M,30,30,14:30,15:45, T  R    ,L/L-B,B132,Ross,Thomson,3
EC,095,TAP: Health Insurance,93528,A,LEC,M,21,15,09:35,10:25,M  W  F   ,LAFAYE,L308,Sara,Solnick,3
EC,095,TAP/D2: Latin Am:Div  Prog&Dev,93530,B,LEC,M,21,18,10:40,11:30,M  W  F   ,LAFAYE,L308,Catalina,Vizcarra,3
EC,120,Money and Banking,90409,A,LEC,M,45,44,11:45,12:35,M  W  F   ,MORRIL,010,Shirley,Gedeon,3
EC,133,Economics Environmental Policy,90410,A,LEC,M,45,42,13:55,14:45,M  W  F   ,LAFAYE,L403,Donna,Ramirez Harrington,3
EC,143,International Econ I: Trade,92931,A,LEC,M,45,45,08:30,09:45, T  R    ,LAFAYE,L403,Richard,Sicotte,3
EC,170,Economic Methods,90421,A,LEC,M,40,36,13:55,14:45,M  W  F   ,LAFAYE,L309,John,Summa,3
EC,171,Macroeconomic Theory,90422,A,LEC,M,40,29,11:30,12:45, T  R    ,LAFAYE,L311,Maharouf,Oyolola,3
EC,171,Macroeconomic Theory,90424,B,LEC,M,40,36,14:30,15:45, T  R    ,LAFAYE,L311,Maharouf,Oyolola,3
EC,172,Microeconomic Theory,90426,A,LEC,M,40,37,09:35,10:25,M  W  F   ,LAFAYE,L311,Donna,Ramirez Harrington,3
EC,195,History of Economic Thought,93534,A,LEC,M,45,15,08:30,09:20,M  W  F   ,LAFAYE,L403,John,Summa,3
EC,195,Special Topics in Development,93568,B,LEC,M,45,23,17:30,18:45, T  R    ,LAFAYE,L403,Maharouf,Oyolola,3
EC,195,Issues in Central Banking,94652,C,LEC,M,1,1,TBA,,       ,ONCMP,SEE NOTES,Shirley,Gedeon,3
EC,200,Econometrics & Applications,90430,A,SEM,M,18,19,14:30,15:45, T  R    ,LAFAYE,L309,William,Gibson,3
EC,230,Sem C: Pol Econ of Regulation,90433,A,SEM,M,18,18,10:40,11:30,M  W  F   ,OLDMIL,221,Marc,Law,3
EC,230,Sem C:Advanced Industrial Org.,93572,B,SEM,M,18,18,11:30,12:45, T  R    ,PERKIN,300,Richard,Sicotte,3
EC,240,Sem D:Poverty and Inequality,94337,A,SEM,M,18,18,08:30,09:45, T  R    ,OLDMIL,523,Stephanie,Seguino,3
EC,260,Sem F:Tech Change & Cap. Dev.,93573,A,SEM,M,18,17,13:00,14:15, T  R    ,OLDMIL,221,Ross,Thomson,3
EC,295,Topics in Public Finance,93574,A,LEC,M,18,19,10:00,11:15, T  R    ,PERKIN,300,Nathalie,Mathieu-Bolh,3
EC,297,Readings & Research,90470,A,TD,M,15,1,TBA,,       ,,,Sara,Solnick,1 to 3
ECSP,187,Student Teaching Practicum,90384,A,PRAC,M,6,5,15:30,16:30,  W     ,ONCMP,SEE NOTES,Jennifer,Hurley,12
ECSP,202,D2:Introduction to EI/ECSE,90385,A,LCDS,M,37,40,16:05,19:05,M       ,MORRIL,010,Jennifer,Hurley,3
ECSP,211,Assessment in EI/ECSE,90386,A,LCLB,M,15,6,16:00,18:45, T      ,L/L-B,B101,Jennifer,Hurley,4
ECSP,295,IS:Erly Chldhd Spec Ed Int,94719,SW1,IS,C,3,1,TBA,,       ,OFFCMP,SEE NOTES,Mary,Fonseca,2
ECSP,296,Field Experience,93533,A,FWRK,M,5,0,TBA,,       ,,,Jennifer,Hurley,1 to 6
ECSP,311,Assessment in EI/ECSE,90387,A,LCLB,M,10,6,16:00,18:45, T      ,L/L-B,B101,Jennifer,Hurley,3
ECSP,386,Internship: EI/ECSE,90388,A,PRAC,M,5,4,15:30,16:30,  W     ,ONCMP,SEE NOTES,Jennifer,Hurley,1 to 6
ECSP,397,Problems in Education,93207,A,IS,M,5,5,TBA,,       ,,,Jennifer,Hurley,1 to 6
EDAR,177,Curriculum & Pract in Elem Art,92756,A,INTN,M,15,13,13:25,17:00,  W     ,FLEMIN,104,Lisa,Harvey,4
EDAR,178,Curriculum&Pract Middle/HS Art,91601,A,INTN,M,15,13,13:55,15:50,M       ,WILLMS,308,Lynda,McIntyre,4
EDCI,200,Res & Dev of Lit Units of Stud,94562,CM1,LEC,C,1,1,TBA,,       ,OFFCMP,SEE NOTES,Nancy,Woods,3
EDCI,200,Mgmt Strats&Curr Plan/Diverse,92996,DL1,LEC,C,20,9,16:00,19:00,       ,OFFCMP,SEE NOTES,Judith,Kaplan,3
EDCI,200,Math for the K-8 Educator II,93193,ES1,LEC,C,30,18,TBA,,       ,,,Susan,Ojala,3
EDCI,200,Units of Study Primary Writing,94690,NW1,LEC,C,18,14,09:00,15:30,   R    ,OFFCMP,SEE NOTES,Lisa,Italiano,3
EDCI,200,Inquiry Based Learning & Tech,92951,OL1,LEC,C,16,11,TBA,,       ,ONLINE,SEE NOTES,Sandra,Lathem,3
EDCI,200,Differentiated Instruc w/Tech,93034,OL3,LEC,C,16,15,TBA,,       ,ONLINE,SEE NOTES,Timothy,Fox,3
EDCI,200,Gender Equity in Education,94503,SA2,LEC,C,28,18,15:15,18:15,M       ,OFFCMP,SEE NOTES,Mary,Whitworth,3
EDCI,200,Math for the K-8 Educator,94691,SN1,LEC,C,30,16,08:00,16:30, T      ,OFFCMP,SEE NOTES,Susan,Ojala,3
EDCI,200,Capstone VMI Experience,94712,SW1,LEC,C,1,1,TBA,,       ,OFFCMP,SEE NOTES,Judi,Laird,3
EDCI,200,Differentiated Instru w/Tech,94718,WD,LEC,C,1,1,TBA,,       ,,,,,3
EDCI,200,Practical Reading Teacher,94683,Z17,LEC,C,1,1,TBA,,       ,ONCMP,SEE NOTES,Jennifer,MacHarg,3
EDCI,200,Algebra II for Teachers,93031,Z2,LEC,C,55,53,08:00,16:45,    F S  ,ONCMP,SEE NOTES,Judi,Laird,3
EDCI,200,Calculus for Teachers II,93032,Z3,LEC,C,30,28,08:00,16:45,    F S  ,ONCMP,SEE NOTES,Susan,Ojala,3
EDCI,200,Stats & Action Research II,93033,Z4,LEC,C,30,21,08:00,16:45,    F S  ,ONCMP,SEE NOTES,Robert,Laird, Jr.,3
EDCI,200,Caribbean Food:Culture&Music,94344,Z6,LEC,C,15,12,17:30,20:15, T      ,WATERM,413,Patrick,Brown-Beckford,3
EDCO,220,Developmental Persp in Counsel,92267,A,LEC,M,25,21,16:00,18:45,   R    ,MANN,102C,Aaron,Kindsvatter,3
EDCO,291,Happiness Mindfulness & Health,94128,Z1,SEM,C,25,21,16:05,19:05,  W     ,KALKIN,002,Anthony,Quintiliani,3
EDCO,350,Prof Issues in Counseling,92210,A,SEM,M,25,17,13:00,15:45,   R    ,MANN,102C,Aaron,Kindsvatter,3
EDCO,374,Counseling Theory & Practice,92270,A,LEC,M,25,16,12:50,15:50,  W     ,MANN,102C,Lance,Smith,3
EDCO,375,Lab Experience in Counseling,93586,A,LCLB,M,15,8,08:30,11:15, T      ,MANN,108C,Anne,Geroski,3
EDCO,377,Diversity Issues in Counseling,92264,A,SEM,M,25,19,16:05,19:05,  W     ,MANN,102C,Lance,Smith,3
EDCO,387,Therapeutic Psychopharmacology,93592,Z1,LEC,C,20,6,16:05,19:05,M       ,MANN,211,Cheryl,Laskowski,3
EDCO,388,Family Counseling: Systems,93590,Z1,LEC,C,20,17,16:00,18:45,   R    ,MANN,211,Eric,Nichols,3
EDCO,392,Group Dynamics:Theory & Exp,93591,Z1,LEC,C,15,7,08:30,11:30,  W     ,MANN,108C,Barbara,Boutsikaris,3
EDCO,394,Modalities:Counsel Child&Adol,94124,B,SEM,M,25,18,12:50,15:50,  W     ,MANN,211,Anne,Geroski,3
EDCO,394,Practicum and Internship,94125,C,SEM,M,10,8,16:00,18:45, T      ,MANN,104,Lance,Smith,1 to 18
EDCO,394,Practicum and Internship,94126,Z1,SEM,C,10,8,16:00,18:45, T      ,MANN,102C,Eric,Nichols,1 to 18
EDCO,394,Practicum and Internship,94127,Z2,SEM,C,10,8,16:00,18:45, T      ,MANN,108C,Gail,Isenberg,1 to 18
EDEC,001,Intro to Early Education,90474,A,LCDS,M,25,29,13:00,14:15, T  R    ,L/L-A,A162,Jeanne,Goldhaber,4
EDEC,063,Child Development,90475,A,LCDS,M,75,56,16:00,17:15, T  R    ,L/L CM,315,Dale,Goldhaber,3
EDEC,100,Inquiry & Pedagog in Early Edu,90476,A,LEC,M,30,30,08:30,11:15,   R    ,L/L-B,B132,Jeanne,Goldhaber,10
EDEC,100,Inquiry & Pedagog in Early Edu,93682,A01,LAB,M,15,20,12:45,17:45,M  W     ,ONCMP,SEE NOTES,Lauren,Lawson,0
EDEC,100,Inquiry & Pedagog in Early Edu,93685,A02,LAB,M,10,10,13:00,18:00, T  R    ,ONCMP,SEE NOTES,Lauren,Lawson,0
EDEC,180,Early Literacy in Young Chldrn,90561,A,SEM,M,12,9,12:50,15:50,  W     ,L/L CM,302,Patricia,Fitzsimmons,5
EDEC,187,Field Practicum,90565,A,PRAC,M,20,11,16:05,19:05,M       ,WATERM,539,Susan,Torncello,15
EDEC,189,Early Childhood Practices,90570,A,PRAC,M,25,17,16:05,19:05,  W     ,OMANEX,A202,Dianna,Smith,12
EDEC,195,Senior Portfolio,93541,A,IS,M,10,5,TBA,,       ,,,Dale,Goldhaber,1 to 6
EDEC,291,Special Problems,90575,A,IS,M,10,0,TBA,,       ,,,Dale,Goldhaber,1 to 6
EDEC,295,Curriculum Development in ECE,94724,SA1,LEC,C,25,14,TBA,,       ,OFFCMP,SEE NOTES,Lori,Cassidy,3
EDEC,295,Curriculum Development in ECE,94716,SW1,LEC,C,25,12,08:30,16:00,     S  ,OFFCMP,SEE NOTES,Mary,Fonseca,3
EDEC,295,IS:Early Childhood Ed Field Pr,94717,SW2,LEC,C,5,0,TBA,,       ,OFFCMP,SEE NOTES,Mary,Fonseca,2
EDEC,295,Curriculum Development in ECE,94703,Z1,SEM,C,25,19,08:30,16:00,     S  ,OFFCMP,SEE NOTES,Barry,Hertz,3
EDEC,296,Field Experience,93542,A,INTN,M,10,9,08:00,11:00,M  W     ,OFFCMP,SEE NOTES,Susan,Torncello,3
EDEC,296,Field Experience,93725,C,INTN,M,5,1,TBA,,       ,,,Dale,Goldhaber,1 to 15
EDEC,397,Problems in Education,93068,A,IS,M,10,0,TBA,,       ,,,Dale,Goldhaber,1 to 6
EDEL,056,Teachers&the Teaching Process,90370,A,LEC,M,30,31,08:30,09:45, T  R    ,WATERM,401,James,Mosenthal,3
EDEL,155,Lab Experience in Inquiry,90380,A,LAB,M,25,21,08:00,12:00, T  R    ,WATERM,539,Binta,Colley,3
EDEL,156,Teaching Math for Meaning,90382,A,LEC,M,25,18,10:00,11:15, T  R    ,WATERM,426,Maureen,Neumann,3
EDEL,156,Teaching Math for Meaning,90383,B,LEC,M,13,13,16:00,17:15, T  R    ,LAFAYE,L302,JoAnn,Harvey,3
EDEL,157,Social Educ and Social Studies,90403,A,LEC,M,25,21,13:00,14:15, T  R    ,WATERM,539,Binta,Colley,3
EDEL,158,Teaching Science for Meaning,90406,A,LEC,M,25,21,14:30,15:45, T  R    ,WATERM,539,Leon,Walls,3
EDEL,175,Lab Experience in Literacy,90408,A,LEC,M,25,18,08:00,12:05,M  W     ,WATERM,539,Juliet,Halladay,3
EDEL,176,Language Arts&Literacy Skills,90411,A,LEC,M,25,19,12:50,15:50,  W     ,WATERM,539,Juliet,Halladay,3
EDEL,177,Children's Lit & Literacy,90413,A,LEC,M,25,19,12:50,15:50,M       ,WATERM,539,Judith,Kaplan,3
EDEL,178,Mtg Indiv Needs:Assmt&Instruct,90975,A,LEC,M,62,63,14:30,15:45, T  R    ,WATERM,427,James,Mosenthal,3
EDEL,185,Student Teaching Internship,90414,A,INTN,M,25,22,TBA,,       ,,,Ellen,Baker,3 to 12
EDEL,187,Plan Adapt Deliv Rdg Instruct,90418,A,LEC,M,25,23,16:05,19:05,  W     ,WATERM,426,Cindy,Leonard,3
EDEL,188,Principles of Classroom Mgmt,90419,A,LEC,M,25,22,13:00,15:45,   R    ,WATERM,457,Cindy,Leonard,3
EDFS,001,D1:Race and Racism in the U.S.,91766,A,LEC,M,108,102,10:00,11:15, T  R    ,WATERM,413,Richard,Johnson, III,3
EDFS,055,How We Learn:Brain Mind &Educ,93938,A,LEC,M,70,61,13:00,14:15, T  R    ,WATERM,427,Sean,Hurley,3
EDFS,055,Multi Convers About Pluralism,94502,B,LEC,M,15,11,16:05,19:05,  W     ,MANN,205A,Robert,Nash,3
EDFS,203,Soc  Hst & Phil Found of Educ,91787,A,SEM,M,30,37,11:45,12:35,M  W  F   ,LAFAYE,L107,Holly-Lynn,Busier,3
EDFS,203,Soc  Hst & Phil Found of Educ,91791,C,SEM,M,20,8,16:05,19:05,M       ,WATERM,400,Robert,Griffin,3
EDFS,203,Soc  Hst & Phil Found of Educ,91794,D,SEM,M,20,20,16:00,18:45,   R    ,WATERM,455,Denise,Dunbar,3
EDFS,203,Soc  Hst & Phil Found of Educ,94558,E,SEM,M,25,13,16:05,19:05,  W     ,BLLNGS,MLK,Holly-Lynn,Busier,3
EDFS,203,Soc  Hst & Phil Found of Educ,94559,F,SEM,M,30,26,16:00,18:45, T      ,LAFAYE,L200,Denise,Dunbar,3
EDFS,209,Intro to Research Methods,91798,A,LEC,M,15,13,16:05,19:05,  W     ,WATERM,403,Sean,Hurley,3
EDFS,304,Religion Spirituality & Ed,91803,A,LEC,M,20,26,16:00,18:45,   R    ,L/L-B,B132,Robert,Nash,3
EDFS,309,Schol Pers Narr Writing:ED&SS,91806,A,LEC,M,20,26,16:00,18:45, T      ,L/L-B,B132,Robert,Nash,3
EDFS,380,Modes of Inquiry:Educ,94693,DU1,LEC,C,25,6,09:00,16:00,     S  ,OFFCMP,SEE NOTES,Shelley,Vermilya,3
EDFS,391,Master's Thesis Research,91809,A,TD,M,5,3,TBA,,       ,,,David,Shiman,1 to 18
EDFS,455,Soc Process & Institutionl Chg,91812,A,SEM,M,18,21,18:45,21:45, T      ,WATERM,539,David,Shiman,3
EDHE,046,Personal Health,91002,A,LCDS,M,108,106,16:05,19:05,M       ,WATERM,413,Emina,Ibragic-Burak,3
EDHE,200,Personal&Community Hlth,94601,OL1,SEM,C,20,14,TBA,,       ,ONLINE,SEE NOTES,Emina,Ibragic-Burak,3
EDHE,200,Alcohol Tabacco&Other Drug Ed,94701,OL2,SEM,C,50,3,TBA,,M T W R F   ,ONLINE,SEE NOTES,JoEllen,Tarallo-Falk,1
EDHI,055,Higher Ed & America's Promise,94144,B,LEC,M,38,9,10:00,11:15, T  R    ,MANN,211,Deborah,Hunter,3
EDHI,202,Human Rel in Univ Res Halls,94730,E,LEC,M,5,3,TBA,,       ,ONCMP,SEE NOTES,Tomas,Sanchez,1
EDHI,360,Higher Education in America,90455,A,SEM,M,20,22,16:05,19:05,M       ,L/L-B,B132,Robert,Nash,3
EDHI,361,The (Un)Changing Academy,90458,A,SEM,M,20,21,13:00,15:45, T      ,MANN,211,Deborah,Hunter,3
EDHI,383,Higher Ed Admin & Organization,90459,A,SEM,M,20,21,12:50,15:50,M       ,MANN,211,Dorian,McCoy,3
EDHI,385,Student Affairs Profession,90460,A,SEM,M,20,20,16:05,19:05,  W     ,MANN,211,Dorian,McCoy,3
EDHI,387,Financial Management,94510,A,SEM,M,12,13,16:05,19:05,  W     ,L/L CM,302,Dennis,DePaul,3
EDHI,395,Practicum,94449,A,INTN,M,36,30,TBA,,       ,ONCMP,SEE NOTES,Dorian,McCoy,2
EDHI,397,Problems in Education,90463,A,IS,M,8,1,TBA,,       ,,,Deborah,Hunter,1 to 6
EDHI,491,Doctoral Dissertation Research,90462,A,TD,M,10,0,TBA,,       ,,,Deborah,Hunter,1 to 12
EDLI,272,Manage Schl Library Media Ctrs,94340,DL1,LEC,C,20,18,TBA,,     S  ,OFFCMP,SEE NOTES,Judith,Kaplan,3
EDLI,272,Manage Schl Library Media Ctrs,94580,DL2,LEC,C,20,16,TBA,,     S  ,OFFCMP,SEE NOTES,Christine,Varney,3
EDLP,200,Sociology of Education,94488,C,SEM,M,18,17,13:00,14:15, T  R    ,TERRIL,108,Kieran,Killeen,3
