 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
EDLP,397,Sem Mid Grades Curr/Instr,60678,C,L,M,999,1,TBA,,       ,,,Bossange,3
EDLP,491,Doctoral Dissertation Research,60482,A,T,M,999,11,TBA,,       ,,,Meyers,1 to 12
EDLS,377,Sem in Educational Psychology,60060,A,L,C,15,15,08:30,13:30,M T W R F   ,WATERM,458,Rathbone,3  
EDMU,295,Tchg Elementary General Music,60411,A,L,C,999,8,08:00,16:30,M T W R F   ,SOUTHW,,Robinson,3
EDMU,295,Middle Schl Clssrm&Choral Mus,60423,B,L,C,30,17,08:00,16:30,M T W R F   ,SOUTHW,,Fiftal,3
EDPE,023,Advanced First Aid,60061,A,L,C,25,13,18:30,21:00,M T W R F   ,PATGYM,117,Reinhardt,3  
EDPE,197,Multicultural Educ&Phys Educ,60499,A,T,C,999,6,TBA,,       ,,,Wessinger,1 to 4
EDPE,200,Multicultural Educ&Phys Educ,60062,A,L,C,25,8,16:00,19:00,M T W R    ,PATGYM,118,Wessinger,1 to 6
EDPE,220,Sport in Society,60063,A,L,C,25,5,09:00,12:00,M T W R F   ,L/L-A,A101,Wessinger,3  
EDPE,230,Philosophy of Coaching,60064,A,L,C,25,4,17:30,20:30,M  W     ,PATGYM,,Fischer,3  
EDPE,241,Scientif Prin Elite Sports Prf,60065,A,L,C,999,9,08:30,11:00,M T W R F   ,PATGYM,118,Connolly,3
EDPE,241,Bldg Stdrds Based Curric in PE,60695,B,L,C,999,4,15:15,17:15,   R    ,,,Nichols,3
EDPE,295,Lab Experience in Education,60576,A,L,M,999,1,TBA,,       ,,,Nichols,1 to 12
EDSC,207,Adoles Lrng/Beh&Cog Perspect,60615,A,L,M,40,32,TBA,,       ,,,Prue,3  
EDSC,215,Reading in Secondary Schools,60608,BN1,L,C,999,13,08:00,16:00,M T W R F   ,,,Friedrichs,3  
EDSC,230,Teaching for Results,60616,A,L,M,40,34,TBA,,       ,,,Andreas,3  
EDSC,295,Lab Experience,60466,A,L,M,999,0,TBA,,       ,,,Meyers,1 to 12
EDSC,295,Lab Experience,60476,B,L,M,999,1,TBA,,       ,,,Friedrichs,3
EDSP,200,Model Serv Del&Interagency Col,60660,A,L,C,999,2,13:00,17:30,M T W R F   ,WATERM,443,Broer,3
EDSP,295,Admin&Interp Woodcock-Johnson,60066,A,L,C,12,15,08:00,12:00,M T W R F   ,WATERM,401,Hock,3
EDSP,295,SDI:Strat Promoting Hlthy Dev,60470,ST1,L,C,999,80,08:00,16:00,M T W R F   ,,,Cloninger,0 to 3
EDSP,310,Curr & Tech in Spec Education,60567,A,L,C,10,1,08:00,12:00,M T W R F   ,WATERM,443,Hamilton,3  
EDSP,311,Curr & Tech in Spec Education,60566,A,L,C,10,4,08:00,12:00,M T W R F   ,WATERM,443,Hamilton,3
EDSP,311,Curr&Tech in Spec Educ:Infant,60676,B,L,C,6,6,11:30,16:30,  W R    ,LAFAYE,L210,Capone,3
EDSP,313,Adv Behavior Prin in Spec Ed,60565,A,L,C,10,1,08:00,12:00,M T W R F   ,WATERM,443,Hamilton,3
EDSP,380,Assmt Emotional&Behavioral Dis,60560,A,L,C,10,3,08:00,12:00,M T W R F   ,WATERM,443,Hamilton,3  
EDSP,387,Collaborative Consultation,60067,A,L,C,30,24,09:00,14:00,M T W R F   ,WATERM,426,Fitzgerald,3  
EDSS,055,Special Topics,60477,A,L,M,999,0,TBA,,       ,,,Mohler,1 to 6
EDSS,197,Readings & Research,60478,A,L,M,999,0,TBA,,       ,,,Mohler,1 to 4
EDSS,200,Hands-On History,60068,A,L,C,12,5,08:00,12:15,M T W R F   ,ROWELL,244,Beller,3
EDSS,200,Understand Wrtg Genre VT Frmwk,60625,AS1,A,C,999,22,08:30,16:30,M T W R F   ,,,Bishop,3
EDSS,200,Beginning Internet for Educs,60652,BA2,O,C,15,11,08:00,17:00,M T W R F   ,,,Carrier,3
EDSS,200,Beginning Internet for Educs,60653,BA3,A,C,15,12,08:00,17:00,M T W R F   ,,,Achenbach,3
